Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Households_With_Cars_No_Motor_Car_2011,Households_With_Cars_One_Motor_Car_2011,Households_With_Cars_Two_Motor_Cars_2011,Households_With_Cars_Three_Motor_Cars_2011,Households_With_Cars_Four_Or_More_Motor_Cars_2011,Households_With_Cars_Total_2011,Perc_Households_With_Cars_No_Motor_Car_2011,Perc_Households_With_Cars_One_Motor_Car_2011,Perc_Households_With_Cars_Two_Motor_Cars_2011,Perc_Households_With_Cars_Three_Motor_Cars_2011,Perc_Households_With_Cars_Four_Or_More_Motor_Cars_2011,Households_With_Personal_Computer_Total_2011,Households_With_Personal_Computer_Yes_2011,Households_With_Personal_Computer_No_2011,Households_With_Personal_Computer_Not_Stated_2011,Perc_Households_With_Personal_Computer_Yes_2011,Perc_Households_With_Personal_Computer_No_2011,Perc_Households_With_Personal_Computer_Not_Stated_2011,Households_With_Internet_Access_Broadband_2011,Households_With_Internet_Access_Other_Connection_2011,Households_With_Internet_Access_No_Access_To_Internet_2011,Households_With_Internet_Access_Not_Stated_2011,Households_With_Internet_Access_Total_2011,Perc_Households_With_Internet_Access_Broadband_2011,Perc_Households_With_Internet_Access_Other_Connection_2011,Perc_Households_With_Internet_Access_No_Access_To_Internet_2011,Perc_Households_With_Internet_Access_Not_Stated_2011
14961,68018006,A068018006,26019,019 Salthill,Galway City,West,BMW,North and West,31,32,11,0,1,75,41.33,42.67,14.67,0,1.33,75,56,19,0,74.67,25.33,0,55,4,16,0,75,73.33,5.33,21.33,0
14962,68018007,A068018007,26019,019 Salthill,Galway City,West,BMW,North and West,28,36,9,0,0,73,38.36,49.32,12.33,0,0,73,66,5,2,90.41,6.85,2.74,61,7,3,2,73,83.56,9.59,4.11,2.74
14963,68018008,A068018008,26019,019 Salthill,Galway City,West,BMW,North and West,25,23,7,3,0,58,43.1,39.66,12.07,5.17,0,58,51,5,2,87.93,8.62,3.45,46,8,2,2,58,79.31,13.79,3.45,3.45
14964,68018009,A068018009,26019,019 Salthill,Galway City,West,BMW,North and West,32,44,31,3,1,111,28.83,39.64,27.93,2.7,0.9,111,76,24,11,68.47,21.62,9.91,69,6,29,7,111,62.16,5.41,26.13,6.31
14965,68018010,A068018010,26019,019 Salthill,Galway City,West,BMW,North and West,33,39,26,2,2,102,32.35,38.24,25.49,1.96,1.96,102,81,18,3,79.41,17.65,2.94,76,3,19,4,102,74.51,2.94,18.63,3.92
14966,68018011,A068018011,26019,019 Salthill,Galway City,West,BMW,North and West,27,40,16,0,0,83,32.53,48.19,19.28,0,0,83,72,9,2,86.75,10.84,2.41,68,4,9,2,83,81.93,4.82,10.84,2.41
14967,68018012,A068018012,26019,019 Salthill,Galway City,West,BMW,North and West,20,58,39,12,2,131,15.27,44.27,29.77,9.16,1.53,131,106,24,1,80.92,18.32,0.76,103,2,24,2,131,78.63,1.53,18.32,1.53
14968,68018013,A068018013,26019,019 Salthill,Galway City,West,BMW,North and West,17,38,17,4,0,76,22.37,50,22.37,5.26,0,76,63,8,5,82.89,10.53,6.58,59,5,8,4,76,77.63,6.58,10.53,5.26
14969,68018014,A068018014,26019,019 Salthill,Galway City,West,BMW,North and West,27,46,18,0,1,92,29.35,50,19.57,0,1.09,92,66,26,0,71.74,28.26,0,64,4,24,0,92,69.57,4.35,26.09,0
14970,68018015,A068018015,26019,019 Salthill,Galway City,West,BMW,North and West,28,34,18,2,0,82,34.15,41.46,21.95,2.44,0,82,58,22,2,70.73,26.83,2.44,59,2,20,1,82,71.95,2.44,24.39,1.22
14971,68019001,A068019001,26020,020 Shantalla,Galway City,West,BMW,North and West,29,33,15,3,0,80,36.25,41.25,18.75,3.75,0,80,51,27,2,63.75,33.75,2.5,50,3,25,2,80,62.5,3.75,31.25,2.5
14972,68019002,A068019002,26020,020 Shantalla,Galway City,West,BMW,North and West,47,45,8,3,0,103,45.63,43.69,7.77,2.91,0,103,60,38,5,58.25,36.89,4.85,53,8,38,4,103,51.46,7.77,36.89,3.88
14973,68019003,A068019003,26020,020 Shantalla,Galway City,West,BMW,North and West,34,36,6,2,0,78,43.59,46.15,7.69,2.56,0,78,41,32,5,52.56,41.03,6.41,42,5,27,4,78,53.85,6.41,34.62,5.13
14974,68019004,A068019004,26020,020 Shantalla,Galway City,West,BMW,North and West,42,28,10,2,0,82,51.22,34.15,12.2,2.44,0,82,44,38,0,53.66,46.34,0,43,1,38,0,82,52.44,1.22,46.34,0
14975,68019005,A068019005,26020,020 Shantalla,Galway City,West,BMW,North and West,31,28,14,2,0,75,41.33,37.33,18.67,2.67,0,75,51,23,1,68,30.67,1.33,48,4,20,3,75,64,5.33,26.67,4
14976,68019006,A068019006,26020,020 Shantalla,Galway City,West,BMW,North and West,24,28,8,1,1,62,38.71,45.16,12.9,1.61,1.61,62,35,25,2,56.45,40.32,3.23,35,3,22,2,62,56.45,4.84,35.48,3.23
14977,68019007,A068019007,26020,020 Shantalla,Galway City,West,BMW,North and West,28,34,18,5,1,86,32.56,39.53,20.93,5.81,1.16,86,58,23,5,67.44,26.74,5.81,62,3,17,4,86,72.09,3.49,19.77,4.65
14942,68020001,A068020001,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,42,21,8,2,0,73,57.53,28.77,10.96,2.74,0,73,42,26,5,57.53,35.62,6.85,44,4,22,3,73,60.27,5.48,30.14,4.11
14943,68020002,A068020002,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,60,43,7,3,0,113,53.1,38.05,6.19,2.65,0,113,68,29,16,60.18,25.66,14.16,67,7,24,15,113,59.29,6.19,21.24,13.27
14944,68020003,A068020003,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,45,43,11,4,1,104,43.27,41.35,10.58,3.85,0.96,104,64,38,2,61.54,36.54,1.92,62,10,30,2,104,59.62,9.62,28.85,1.92
14945,68020004,A068020004,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,60,21,6,0,0,87,68.97,24.14,6.9,0,0,87,50,29,8,57.47,33.33,9.2,50,2,26,9,87,57.47,2.3,29.89,10.34
14946,68020005,A068020005,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,40,14,3,0,0,57,70.18,24.56,5.26,0,0,57,31,19,7,54.39,33.33,12.28,34,4,13,6,57,59.65,7.02,22.81,10.53
14947,68020006,A068020006,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,37,49,22,1,0,109,33.94,44.95,20.18,0.92,0,109,97,10,2,88.99,9.17,1.83,92,10,5,2,109,84.4,9.17,4.59,1.83
14948,68020007,A068020007,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,20,29,14,4,2,69,28.99,42.03,20.29,5.8,2.9,69,49,16,4,71.01,23.19,5.8,53,2,9,5,69,76.81,2.9,13.04,7.25
14949,68020008,A068020008,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,35,22,7,2,2,68,51.47,32.35,10.29,2.94,2.94,68,51,15,2,75,22.06,2.94,55,4,7,2,68,80.88,5.88,10.29,2.94
14950,68020009,A068020009,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,51,32,10,3,0,96,53.13,33.33,10.42,3.13,0,96,46,50,0,47.92,52.08,0,42,4,49,1,96,43.75,4.17,51.04,1.04
14951,68020010,A068020010,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,47,24,4,1,0,76,61.84,31.58,5.26,1.32,0,76,33,41,2,43.42,53.95,2.63,29,6,40,1,76,38.16,7.89,52.63,1.32
14952,68020011,A068020011,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,45,11,4,0,0,60,75,18.33,6.67,0,0,60,36,18,6,60,30,10,40,5,10,5,60,66.67,8.33,16.67,8.33
14953,68020012,A068020012,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,48,10,3,0,0,61,78.69,16.39,4.92,0,0,61,33,22,6,54.1,36.07,9.84,31,9,16,5,61,50.82,14.75,26.23,8.2
14954,68020013,A068020013,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,28,14,2,2,0,46,60.87,30.43,4.35,4.35,0,46,26,17,3,56.52,36.96,6.52,28,2,13,3,46,60.87,4.35,28.26,6.52
14955,68020014,A068020014,26018,018 Paróiste San Nicoláis,Galway City,West,BMW,North and West,36,11,1,0,0,48,75,22.92,2.08,0,0,48,27,18,3,56.25,37.5,6.25,30,0,14,4,48,62.5,0,29.17,8.33
14978,68021001,A068021001,26021,021 Taylors Hill,Galway City,West,BMW,North and West,5,35,50,12,5,107,4.67,32.71,46.73,11.21,4.67,107,102,5,0,95.33,4.67,0,102,0,5,0,107,95.33,0,4.67,0
14979,68021002,A068021002,26021,021 Taylors Hill,Galway City,West,BMW,North and West,28,54,33,0,2,117,23.93,46.15,28.21,0,1.71,117,85,31,1,72.65,26.5,0.85,79,5,31,2,117,67.52,4.27,26.5,1.71
14980,68021003,A068021003,26021,021 Taylors Hill,Galway City,West,BMW,North and West,33,33,8,1,0,75,44,44,10.67,1.33,0,75,57,17,1,76,22.67,1.33,61,6,7,1,75,81.33,8,9.33,1.33
14981,68021004,A068021004,26021,021 Taylors Hill,Galway City,West,BMW,North and West,4,22,37,2,0,65,6.15,33.85,56.92,3.08,0,65,57,8,0,87.69,12.31,0,54,2,8,1,65,83.08,3.08,12.31,1.54
14982,68021005,A068021005,26021,021 Taylors Hill,Galway City,West,BMW,North and West,8,21,26,4,2,61,13.11,34.43,42.62,6.56,3.28,61,49,9,3,80.33,14.75,4.92,48,1,9,3,61,78.69,1.64,14.75,4.92
14983,68021006,A068021006,26021,021 Taylors Hill,Galway City,West,BMW,North and West,19,50,38,3,2,112,16.96,44.64,33.93,2.68,1.79,112,95,16,1,84.82,14.29,0.89,89,7,15,1,112,79.46,6.25,13.39,0.89
14984,68021007,A068021007,26021,021 Taylors Hill,Galway City,West,BMW,North and West,25,37,19,4,0,85,29.41,43.53,22.35,4.71,0,85,64,19,2,75.29,22.35,2.35,58,9,18,0,85,68.24,10.59,21.18,0
14985,68021008,A068021008,26021,021 Taylors Hill,Galway City,West,BMW,North and West,24,41,21,5,2,93,25.81,44.09,22.58,5.38,2.15,93,68,19,6,73.12,20.43,6.45,64,3,23,3,93,68.82,3.23,24.73,3.23
14986,68021009,A068021009,26021,021 Taylors Hill,Galway City,West,BMW,North and West,19,35,22,3,0,79,24.05,44.3,27.85,3.8,0,79,53,21,5,67.09,26.58,6.33,54,1,17,7,79,68.35,1.27,21.52,8.86
14987,68021010,A068021010,26021,021 Taylors Hill,Galway City,West,BMW,North and West,38,6,0,2,0,46,82.61,13.04,0,4.35,0,46,33,11,2,71.74,23.91,4.35,39,5,2,0,46,84.78,10.87,4.35,0
14988,68021011,A068021011,26021,021 Taylors Hill,Galway City,West,BMW,North and West,30,28,14,2,0,74,40.54,37.84,18.92,2.7,0,74,54,15,5,72.97,20.27,6.76,58,3,7,6,74,78.38,4.05,9.46,8.11
14989,68022001,A068022001,26022,022 Wellpark,Galway City,West,BMW,North and West,35,58,32,8,0,133,26.32,43.61,24.06,6.02,0,133,107,25,1,80.45,18.8,0.75,92,14,26,1,133,69.17,10.53,19.55,0.75
14990,68022002,A068022002,26022,022 Wellpark,Galway City,West,BMW,North and West,26,57,33,2,2,120,21.67,47.5,27.5,1.67,1.67,120,85,33,2,70.83,27.5,1.67,84,7,26,3,120,70,5.83,21.67,2.5
14991,68022003,A068022003,26022,022 Wellpark,Galway City,West,BMW,North and West,20,30,14,9,2,75,26.67,40,18.67,12,2.67,75,56,18,1,74.67,24,1.33,60,2,13,0,75,80,2.67,17.33,0
14992,68022004,A068022004,26022,022 Wellpark,Galway City,West,BMW,North and West,24,49,9,7,0,89,26.97,55.06,10.11,7.87,0,89,58,30,1,65.17,33.71,1.12,58,4,25,2,89,65.17,4.49,28.09,2.25
14993,68022005,A068022005,26022,022 Wellpark,Galway City,West,BMW,North and West,62,22,0,0,0,84,73.81,26.19,0,0,0,84,27,52,5,32.14,61.9,5.95,26,2,52,4,84,30.95,2.38,61.9,4.76
14994,68022006,A068022006,26022,022 Wellpark,Galway City,West,BMW,North and West,38,47,6,1,1,93,40.86,50.54,6.45,1.08,1.08,93,43,47,3,46.24,50.54,3.23,39,3,47,4,93,41.94,3.23,50.54,4.3
12615,77001001,A077001001,19128,128 Abbeydorney,Kerry,South-West,SE,Southern,8,27,31,9,1,76,10.53,35.53,40.79,11.84,1.32,76,53,20,3,69.74,26.32,3.95,45,5,23,3,76,59.21,6.58,30.26,3.95
12616,77001002,A077001002,19128,128 Abbeydorney,Kerry,South-West,SE,Southern,11,40,45,18,6,120,9.17,33.33,37.5,15,5,120,83,34,3,69.17,28.33,2.5,75,8,33,4,120,62.5,6.67,27.5,3.33
12617,77001003,A077001003,19128,128 Abbeydorney,Kerry,South-West,SE,Southern,4,28,40,5,2,79,5.06,35.44,50.63,6.33,2.53,79,53,23,3,67.09,29.11,3.8,44,9,23,3,79,55.7,11.39,29.11,3.8
12618,77001004,A077001004,19128,128 Abbeydorney,Kerry,South-West,SE,Southern,23,37,21,0,0,81,28.4,45.68,25.93,0,0,81,42,36,3,51.85,44.44,3.7,38,4,36,3,81,46.91,4.94,44.44,3.7
12619,77001005,A077001005,19128,128 Abbeydorney,Kerry,South-West,SE,Southern,7,48,27,2,2,86,8.14,55.81,31.4,2.33,2.33,86,62,23,1,72.09,26.74,1.16,54,7,24,1,86,62.79,8.14,27.91,1.16
12370,77002001,A077002001,19062,062 Aghadoe,Kerry,South-West,SE,Southern,7,42,39,8,3,99,7.07,42.42,39.39,8.08,3.03,99,73,23,3,73.74,23.23,3.03,60,10,26,3,99,60.61,10.1,26.26,3.03
12371,77002002,A077002002,19062,062 Aghadoe,Kerry,South-West,SE,Southern,5,25,52,7,4,93,5.38,26.88,55.91,7.53,4.3,93,70,21,2,75.27,22.58,2.15,42,23,27,1,93,45.16,24.73,29.03,1.08
12372,77002003,A077002003,19062,062 Aghadoe,Kerry,South-West,SE,Southern,7,25,46,6,4,88,7.95,28.41,52.27,6.82,4.55,88,72,14,2,81.82,15.91,2.27,53,16,15,4,88,60.23,18.18,17.05,4.55
12373,77003001,A077003001,19063,063 Aglish,Kerry,South-West,SE,Southern,7,19,28,8,1,63,11.11,30.16,44.44,12.7,1.59,63,41,22,0,65.08,34.92,0,29,12,22,0,63,46.03,19.05,34.92,0
12374,77003002,A077003002,19063,063 Aglish,Kerry,South-West,SE,Southern,3,27,44,2,5,81,3.7,33.33,54.32,2.47,6.17,81,59,20,2,72.84,24.69,2.47,48,9,21,3,81,59.26,11.11,25.93,3.7
12620,77004001,A077004001,19129,129 Arabela,Kerry,South-West,SE,Southern,2,26,41,8,4,81,2.47,32.1,50.62,9.88,4.94,81,61,19,1,75.31,23.46,1.23,52,7,22,0,81,64.2,8.64,27.16,0
12621,77004002,A077004002,19129,129 Arabela,Kerry,South-West,SE,Southern,4,41,30,9,3,87,4.6,47.13,34.48,10.34,3.45,87,62,25,0,71.26,28.74,0,50,8,27,2,87,57.47,9.2,31.03,2.3
12622,77004003,A077004003,19129,129 Arabela,Kerry,South-West,SE,Southern,8,36,43,12,5,104,7.69,34.62,41.35,11.54,4.81,104,66,37,1,63.46,35.58,0.96,59,8,36,1,104,56.73,7.69,34.62,0.96
12623,77004004,A077004004,19129,129 Arabela,Kerry,South-West,SE,Southern,7,34,49,10,5,105,6.67,32.38,46.67,9.52,4.76,105,73,28,4,69.52,26.67,3.81,52,15,35,3,105,49.52,14.29,33.33,2.86
12624,77004005,A077004005,19129,129 Arabela,Kerry,South-West,SE,Southern,4,24,37,4,4,73,5.48,32.88,50.68,5.48,5.48,73,48,23,2,65.75,31.51,2.74,42,3,26,2,73,57.53,4.11,35.62,2.74
12517,77005001,A077005001,19093,093 Ardagh,Kerry,South-West,SE,Southern,6,27,24,8,6,71,8.45,38.03,33.8,11.27,8.45,71,49,20,2,69.01,28.17,2.82,37,14,20,0,71,52.11,19.72,28.17,0
12518,77005002,A077005002,19093,093 Ardagh,Kerry,South-West,SE,Southern,17,31,39,4,1,92,18.48,33.7,42.39,4.35,1.09,92,53,35,4,57.61,38.04,4.35,36,16,37,3,92,39.13,17.39,40.22,3.26
12519,77005003,A077005003,19093,093 Ardagh,Kerry,South-West,SE,Southern,11,36,30,5,1,83,13.25,43.37,36.14,6.02,1.2,83,49,34,0,59.04,40.96,0,34,9,39,1,83,40.96,10.84,46.99,1.2
12323,77006001,A077006001,19046,046 Ardea,Kerry,South-West,SE,Southern,7,15,16,3,1,42,16.67,35.71,38.1,7.14,2.38,42,27,13,2,64.29,30.95,4.76,18,9,15,0,42,42.86,21.43,35.71,0
12324,77006002,A077006002,19046,046 Ardea,Kerry,South-West,SE,Southern,3,20,13,4,1,41,7.32,48.78,31.71,9.76,2.44,41,22,18,1,53.66,43.9,2.44,17,5,18,1,41,41.46,12.2,43.9,2.44
12625,77007001,A077007001,19130,130 Ardfert,Kerry,South-West,SE,Southern,20,61,28,10,1,120,16.67,50.83,23.33,8.33,0.83,120,74,44,2,61.67,36.67,1.67,69,4,46,1,120,57.5,3.33,38.33,0.83
12626,77007002,A077007002,19130,130 Ardfert,Kerry,South-West,SE,Southern,5,50,26,4,0,85,5.88,58.82,30.59,4.71,0,85,52,33,0,61.18,38.82,0,49,4,32,0,85,57.65,4.71,37.65,0
12627,77007003,A077007003,19130,130 Ardfert,Kerry,South-West,SE,Southern,3,38,32,4,2,79,3.8,48.1,40.51,5.06,2.53,79,54,25,0,68.35,31.65,0,51,2,26,0,79,64.56,2.53,32.91,0
12628,77007004,A077007004,19130,130 Ardfert,Kerry,South-West,SE,Southern,9,35,29,7,5,85,10.59,41.18,34.12,8.24,5.88,85,56,29,0,65.88,34.12,0,45,8,31,1,85,52.94,9.41,36.47,1.18
12520,77008001,A077008001,19094,094 Astee,Kerry,South-West,SE,Southern,13,36,24,12,4,89,14.61,40.45,26.97,13.48,4.49,89,53,35,1,59.55,39.33,1.12,32,18,39,0,89,35.96,20.22,43.82,0
12521,77008002,A077008002,19094,094 Astee,Kerry,South-West,SE,Southern,14,39,36,10,1,100,14,39,36,10,1,100,55,40,5,55,40,5,26,24,45,5,100,26,24,45,5
12202,77009001,A077009001,19004,004 Na Beathacha,Kerry,South-West,SE,Southern,11,19,36,6,4,76,14.47,25,47.37,7.89,5.26,76,46,28,2,60.53,36.84,2.63,30,15,30,1,76,39.47,19.74,39.47,1.32
12522,77010001,A077010001,19095,095 Ballincloher,Kerry,South-West,SE,Southern,3,24,38,5,3,73,4.11,32.88,52.05,6.85,4.11,73,54,18,1,73.97,24.66,1.37,41,8,19,5,73,56.16,10.96,26.03,6.85
12523,77010002,A077010002,19095,095 Ballincloher,Kerry,South-West,SE,Southern,9,31,33,8,4,85,10.59,36.47,38.82,9.41,4.71,85,55,29,1,64.71,34.12,1.18,44,10,28,3,85,51.76,11.76,32.94,3.53
12203,77011001,A077011001,19005,005 Baile an Sceilg,Kerry,South-West,SE,Southern,6,18,12,5,0,41,14.63,43.9,29.27,12.2,0,41,24,16,1,58.54,39.02,2.44,19,4,14,4,41,46.34,9.76,34.15,9.76
12261,77012001,A077012001,19026,026 Ballinvoher,Kerry,South-West,SE,Southern,3,21,35,4,2,65,4.62,32.31,53.85,6.15,3.08,65,43,22,0,66.15,33.85,0,35,6,23,1,65,53.85,9.23,35.38,1.54
12262,77012002,A077012002,19026,026 Ballinvoher,Kerry,South-West,SE,Southern,11,46,27,5,0,89,12.36,51.69,30.34,5.62,0,89,67,19,3,75.28,21.35,3.37,52,14,20,3,89,58.43,15.73,22.47,3.37
12263,77012003,A077012003,19026,026 Ballinvoher,Kerry,South-West,SE,Southern,7,20,19,4,1,51,13.73,39.22,37.25,7.84,1.96,51,34,16,1,66.67,31.37,1.96,22,11,17,1,51,43.14,21.57,33.33,1.96
12206,77013001,A077013001,19006,006 An Baile Breac,Kerry,South-West,SE,Southern,3,14,16,4,1,38,7.89,36.84,42.11,10.53,2.63,38,22,15,1,57.89,39.47,2.63,17,6,15,0,38,44.74,15.79,39.47,0
12524,77014001,A077014001,19096,096 Ballyconry,Kerry,South-West,SE,Southern,6,21,27,3,1,58,10.34,36.21,46.55,5.17,1.72,58,39,17,2,67.24,29.31,3.45,27,9,21,1,58,46.55,15.52,36.21,1.72
12525,77014002,A077014002,19096,096 Ballyconry,Kerry,South-West,SE,Southern,10,36,39,8,4,97,10.31,37.11,40.21,8.25,4.12,97,57,37,3,58.76,38.14,3.09,41,15,37,4,97,42.27,15.46,38.14,4.12
12526,77015001,A077015001,19097,097 Ballyduff,Kerry,South-West,SE,Southern,24,33,18,5,2,82,29.27,40.24,21.95,6.1,2.44,82,40,41,1,48.78,50,1.22,28,5,49,0,82,34.15,6.1,59.76,0
12527,77015002,A077015002,19097,097 Ballyduff,Kerry,South-West,SE,Southern,11,37,30,4,3,85,12.94,43.53,35.29,4.71,3.53,85,49,33,3,57.65,38.82,3.53,39,9,35,2,85,45.88,10.59,41.18,2.35
12528,77015003,A077015003,19097,097 Ballyduff,Kerry,South-West,SE,Southern,24,37,26,7,2,96,25,38.54,27.08,7.29,2.08,96,50,42,4,52.08,43.75,4.17,43,9,41,3,96,44.79,9.38,42.71,3.13
12529,77015004,A077015004,19097,097 Ballyduff,Kerry,South-West,SE,Southern,4,31,20,7,1,63,6.35,49.21,31.75,11.11,1.59,63,46,17,0,73.02,26.98,0,39,3,20,1,63,61.9,4.76,31.75,1.59
12264,77016001,A077016001,19027,027 An Baile Dubh,Kerry,South-West,SE,Southern,7,14,16,5,3,45,15.56,31.11,35.56,11.11,6.67,45,31,12,2,68.89,26.67,4.44,22,7,15,1,45,48.89,15.56,33.33,2.22
12629,77017001,A077017001,19131,131 Ballyegan,Kerry,South-West,SE,Southern,5,36,59,14,8,122,4.1,29.51,48.36,11.48,6.56,122,90,30,2,73.77,24.59,1.64,77,11,31,3,122,63.11,9.02,25.41,2.46
12530,77018001,A077018001,19098,098 Ballyegan,Kerry,South-West,SE,Southern,2,15,15,5,0,37,5.41,40.54,40.54,13.51,0,37,26,11,0,70.27,29.73,0,15,10,12,0,37,40.54,27.03,32.43,0
12375,77019001,A077019001,19064,064 Ballyhar,Kerry,South-West,SE,Southern,5,20,33,6,3,67,7.46,29.85,49.25,8.96,4.48,67,45,22,0,67.16,32.84,0,32,14,21,0,67,47.76,20.9,31.34,0
12631,77020002,A077020002,19132,132 Ballyheige,Kerry,South-West,SE,Southern,5,20,20,0,0,45,11.11,44.44,44.44,0,0,45,31,14,0,68.89,31.11,0,30,1,14,0,45,66.67,2.22,31.11,0
12632,77020003,A077020003,19132,132 Ballyheige,Kerry,South-West,SE,Southern,7,36,18,2,2,65,10.77,55.38,27.69,3.08,3.08,65,47,18,0,72.31,27.69,0,43,4,18,0,65,66.15,6.15,27.69,0
12633,77020004,A077020004,19132,132 Ballyheige,Kerry,South-West,SE,Southern,8,25,4,2,0,39,20.51,64.1,10.26,5.13,0,39,28,11,0,71.79,28.21,0,22,6,11,0,39,56.41,15.38,28.21,0
12634,77020005,A077020005,19132,132 Ballyheige,Kerry,South-West,SE,Southern,7,16,28,6,3,60,11.67,26.67,46.67,10,5,60,39,18,3,65,30,5,35,2,18,5,60,58.33,3.33,30,8.33
12635,77020006,A077020006,19132,132 Ballyheige,Kerry,South-West,SE,Southern,23,35,19,4,3,84,27.38,41.67,22.62,4.76,3.57,84,39,43,2,46.43,51.19,2.38,38,2,41,3,84,45.24,2.38,48.81,3.57
12636,77020007,A077020007,19132,132 Ballyheige,Kerry,South-West,SE,Southern,7,30,33,3,2,75,9.33,40,44,4,2.67,75,59,16,0,78.67,21.33,0,49,4,20,2,75,65.33,5.33,26.67,2.67
12637,77020009,A077020009,19132,132 Ballyheige,Kerry,South-West,SE,Southern,9,36,33,7,3,88,10.23,40.91,37.5,7.95,3.41,88,58,29,1,65.91,32.95,1.14,51,6,31,0,88,57.95,6.82,35.23,0
12531,77021001,A077021001,19099,099 Ballyhorgan,Kerry,South-West,SE,Southern,12,25,27,5,1,70,17.14,35.71,38.57,7.14,1.43,70,41,27,2,58.57,38.57,2.86,31,8,27,4,70,44.29,11.43,38.57,5.71
12532,77021002,A077021002,19099,099 Ballyhorgan,Kerry,South-West,SE,Southern,10,33,35,9,0,87,11.49,37.93,40.23,10.34,0,87,66,20,1,75.86,22.99,1.15,45,19,23,0,87,51.72,21.84,26.44,0
12265,77022001,A077022001,19028,028 Ballynacourty,Kerry,South-West,SE,Southern,6,31,19,4,1,61,9.84,50.82,31.15,6.56,1.64,61,38,23,0,62.3,37.7,0,29,7,25,0,61,47.54,11.48,40.98,0
12266,77022002,A077022002,19028,028 Ballynacourty,Kerry,South-West,SE,Southern,7,17,26,2,2,54,12.96,31.48,48.15,3.7,3.7,54,36,17,1,66.67,31.48,1.85,27,8,19,0,54,50,14.81,35.19,0
12638,77023001,A077023001,19133,133 Ballynahaglish,Kerry,South-West,SE,Southern,3,17,22,5,0,47,6.38,36.17,46.81,10.64,0,47,32,14,1,68.09,29.79,2.13,29,5,12,1,47,61.7,10.64,25.53,2.13
12639,77023002,A077023002,19133,133 Ballynahaglish,Kerry,South-West,SE,Southern,3,35,53,10,7,108,2.78,32.41,49.07,9.26,6.48,108,83,22,3,76.85,20.37,2.78,72,12,22,2,108,66.67,11.11,20.37,1.85
12640,77023003,A077023003,19133,133 Ballynahaglish,Kerry,South-West,SE,Southern,9,30,30,3,1,73,12.33,41.1,41.1,4.11,1.37,73,49,24,0,67.12,32.88,0,43,4,26,0,73,58.9,5.48,35.62,0
12641,77023004,A077023004,19133,133 Ballynahaglish,Kerry,South-West,SE,Southern,19,36,29,4,2,90,21.11,40,32.22,4.44,2.22,90,57,29,4,63.33,32.22,4.44,54,3,31,2,90,60,3.33,34.44,2.22
12642,77023005,A077023005,19133,133 Ballynahaglish,Kerry,South-West,SE,Southern,12,37,41,6,1,97,12.37,38.14,42.27,6.19,1.03,97,73,21,3,75.26,21.65,3.09,60,7,24,6,97,61.86,7.22,24.74,6.19
12643,77023006,A077023006,19133,133 Ballynahaglish,Kerry,South-West,SE,Southern,6,33,58,15,3,115,5.22,28.7,50.43,13.04,2.61,115,89,25,1,77.39,21.74,0.87,76,10,27,2,115,66.09,8.7,23.48,1.74
12644,77023007,A077023007,19133,133 Ballynahaglish,Kerry,South-West,SE,Southern,7,18,28,4,0,57,12.28,31.58,49.12,7.02,0,57,42,14,1,73.68,24.56,1.75,37,2,16,2,57,64.91,3.51,28.07,3.51
12645,77024001,A077024001,19134,134 Ballynorig,Kerry,South-West,SE,Southern,8,17,37,9,4,75,10.67,22.67,49.33,12,5.33,75,57,17,1,76,22.67,1.33,39,16,18,2,75,52,21.33,24,2.67
12646,77024002,A077024002,19134,134 Ballynorig,Kerry,South-West,SE,Southern,5,35,51,9,5,105,4.76,33.33,48.57,8.57,4.76,105,77,26,2,73.33,24.76,1.9,59,15,30,1,105,56.19,14.29,28.57,0.95
12647,77025001,A077025001,19135,135 Ballyseedy,Kerry,South-West,SE,Southern,6,12,39,9,3,69,8.7,17.39,56.52,13.04,4.35,69,53,14,2,76.81,20.29,2.9,43,8,15,3,69,62.32,11.59,21.74,4.35
12648,77025002,A077025002,19135,135 Ballyseedy,Kerry,South-West,SE,Southern,4,22,53,4,2,85,4.71,25.88,62.35,4.71,2.35,85,59,23,3,69.41,27.06,3.53,57,0,24,4,85,67.06,0,28.24,4.71
12649,77025003,A077025003,19135,135 Ballyseedy,Kerry,South-West,SE,Southern,4,40,38,13,4,99,4.04,40.4,38.38,13.13,4.04,99,72,27,0,72.73,27.27,0,66,8,25,0,99,66.67,8.08,25.25,0
